path,folder,extension,bytes,rows,modified,chipboard_id,start_time_unix,start_time_string,acq_time_s,hv_v,threshold_kev,pixet_version,mpx_type,interface
13_tue_proton_daily_batch/toa_tot__r0000028589.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:15:42,G07-W0050,1707801339.789,Tue Feb 13 06:15:39.789000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028560.t3pa,13_tue_proton_daily_batch,.t3pa,2811,102,2024-02-13T09:06:12,G07-W0050,1707800752.019,Tue Feb 13 06:05:52.019000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028520.t3pa,13_tue_proton_daily_batch,.t3pa,842,30,2024-02-13T08:52:42,G07-W0050,1707799940.569,Tue Feb 13 05:52:20.569000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028603.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:20:26,G07-W0050,1707801623.053,Tue Feb 13 06:20:23.052999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028590.t3pa,13_tue_proton_daily_batch,.t3pa,929,33,2024-02-13T09:16:20,G07-W0050,1707801360.022,Tue Feb 13 06:16:00.022000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028492.t3pa,13_tue_proton_daily_batch,.t3pa,2362092,77469,2024-02-13T08:43:14,G07-W0050,1707799372.178,Tue Feb 13 05:42:52.177999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028568.t3pa,13_tue_proton_daily_batch,.t3pa,657,23,2024-02-13T09:08:54,G07-W0050,1707800913.887,Tue Feb 13 06:08:33.887000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028659.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:39:18,G07-W0050,1707802757.093,Tue Feb 13 06:39:17.092999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028633.t3pa,13_tue_proton_daily_batch,.t3pa,790,28,2024-02-13T09:30:52,G07-W0050,1707802231.007,Tue Feb 13 06:30:31.006999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028670.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:43:02,G07-W0050,1707802979.66,Tue Feb 13 06:42:59.660000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028609.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:22:28,G07-W0050,1707801744.451,Tue Feb 13 06:22:24.450999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028558.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:05:14,G07-W0050,1707800711.55,Tue Feb 13 06:05:11.549999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028588.t3pa,13_tue_proton_daily_batch,.t3pa,1411,51,2024-02-13T09:15:40,G07-W0050,1707801319.556,Tue Feb 13 06:15:19.555999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028472.t3pa,13_tue_proton_daily_batch,.t3pa,1747,64,2024-02-13T08:36:28,G07-W0050,1707798967.512,Tue Feb 13 05:36:07.512000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028612.t3pa,13_tue_proton_daily_batch,.t3pa,845,30,2024-02-13T09:23:46,G07-W0050,1707801805.15,Tue Feb 13 06:23:25.150000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028548.t3pa,13_tue_proton_daily_batch,.t3pa,1396,50,2024-02-13T09:02:08,G07-W0050,1707800508.094,Tue Feb 13 06:01:48.094000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028548.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:01:50,G07-W0050,1707800508.094,Tue Feb 13 06:01:48.094000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028555.t3pa,13_tue_proton_daily_batch,.t3pa,8244292,264094,2024-02-13T09:04:32,G07-W0050,1707800650.382,Tue Feb 13 06:04:10.381999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028658.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:38:58,G07-W0050,1707802736.86,Tue Feb 13 06:38:56.859999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028669.t3pa,13_tue_proton_daily_batch,.t3pa,826,29,2024-02-13T09:43:00,G07-W0050,1707802959.427,Tue Feb 13 06:42:39.427000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028499.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:45:16,G07-W0050,1707799514.435,Tue Feb 13 05:45:14.434999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028509.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:48:42,G07-W0050,1707799717.016,Tue Feb 13 05:48:37.016000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028490.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:42:14,G07-W0050,1707799331.71,Tue Feb 13 05:42:11.710000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028574.t3pa,13_tue_proton_daily_batch,.t3pa,1030,37,2024-02-13T09:10:56,G07-W0050,1707801035.305,Tue Feb 13 06:10:35.305000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028661.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:40:02,G07-W0050,1707802797.559,Tue Feb 13 06:39:57.559000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028621.t3pa,13_tue_proton_daily_batch,.t3pa,1150,42,2024-02-13T09:26:48,G07-W0050,1707801987.246,Tue Feb 13 06:26:27.246000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028576.t3pa,13_tue_proton_daily_batch,.t3pa,813,29,2024-02-13T09:11:36,G07-W0050,1707801075.771,Tue Feb 13 06:11:15.770999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028510.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:48:58,G07-W0050,1707799737.254,Tue Feb 13 05:48:57.253999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028541.t3pa,13_tue_proton_daily_batch,.t3pa,741,26,2024-02-13T08:59:44,G07-W0050,1707800365.461,Tue Feb 13 05:59:25.460999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028518.t3pa,13_tue_proton_daily_batch,.t3pa,1405,51,2024-02-13T08:52:02,G07-W0050,1707799900.104,Tue Feb 13 05:51:40.104000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028493.t3pa,13_tue_proton_daily_batch,.t3pa,4321256,141259,2024-02-13T08:43:34,G07-W0050,1707799392.442,Tue Feb 13 05:43:12.441999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028567.t3pa,13_tue_proton_daily_batch,.t3pa,2419,87,2024-02-13T09:08:34,G07-W0050,1707800893.652,Tue Feb 13 06:08:13.651999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028506.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:47:38,G07-W0050,1707799656.068,Tue Feb 13 05:47:36.068000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028544.t3pa,13_tue_proton_daily_batch,.t3pa,1360,49,2024-02-13T09:00:46,G07-W0050,1707800426.161,Tue Feb 13 06:00:26.161000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028507.t3pa,13_tue_proton_daily_batch,.t3pa,966,35,2024-02-13T08:48:18,G07-W0050,1707799676.301,Tue Feb 13 05:47:56.301000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028494.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:43:34,G07-W0050,1707799412.784,Tue Feb 13 05:43:32.783999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028675.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:44:46,G07-W0050,1707803081.84,Tue Feb 13 06:44:41.839999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028587.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:15:02,G07-W0050,1707801299.323,Tue Feb 13 06:14:59.322999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028663.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:40:40,G07-W0050,1707802838.025,Tue Feb 13 06:40:38.025000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028617.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:25:08,G07-W0050,1707801906.315,Tue Feb 13 06:25:06.315000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028590.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:16:02,G07-W0050,1707801360.022,Tue Feb 13 06:16:00.022000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028678.t3pa,13_tue_proton_daily_batch,.t3pa,681,24,2024-02-13T09:46:02,G07-W0050,1707803142.539,Tue Feb 13 06:45:42.539000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028536.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:57:46,G07-W0050,1707800264.297,Tue Feb 13 05:57:44.296999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028583.t3pa,13_tue_proton_daily_batch,.t3pa,1127,41,2024-02-13T09:14:00,G07-W0050,1707801218.391,Tue Feb 13 06:13:38.391000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028519.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:52:02,G07-W0050,1707799920.337,Tue Feb 13 05:52:00.336999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028498.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:44:56,G07-W0050,1707799494.201,Tue Feb 13 05:44:54.200999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028676.t3pa,13_tue_proton_daily_batch,.t3pa,1379,49,2024-02-13T09:45:22,G07-W0050,1707803102.057,Tue Feb 13 06:45:02.056999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028486.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:40:52,G07-W0050,1707799250.774,Tue Feb 13 05:40:50.773999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028632.t3pa,13_tue_proton_daily_batch,.t3pa,515,18,2024-02-13T09:30:32,G07-W0050,1707802210.792,Tue Feb 13 06:30:10.792000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028539.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:58:46,G07-W0050,1707800324.996,Tue Feb 13 05:58:44.996000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028562.t3pa,13_tue_proton_daily_batch,.t3pa,3024,109,2024-02-13T09:06:54,G07-W0050,1707800792.487,Tue Feb 13 06:06:32.486999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028483.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:39:52,G07-W0050,1707799190.074,Tue Feb 13 05:39:50.073999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028583.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:13:44,G07-W0050,1707801218.391,Tue Feb 13 06:13:38.391000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028516.t3pa,13_tue_proton_daily_batch,.t3pa,727,26,2024-02-13T08:51:20,G07-W0050,1707799858.654,Tue Feb 13 05:50:58.654000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028630.t3pa,13_tue_proton_daily_batch,.t3pa,1095,39,2024-02-13T09:29:52,G07-W0050,1707802170.327,Tue Feb 13 06:29:30.326999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028636.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:31:34,G07-W0050,1707802291.721,Tue Feb 13 06:31:31.720999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028694.t3pa,13_tue_proton_daily_batch,.t3pa,2195,80,2024-02-13T09:51:28,G07-W0050,1707803467.302,Tue Feb 13 06:51:07.302000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028575.t3pa,13_tue_proton_daily_batch,.t3pa,992,36,2024-02-13T09:11:16,G07-W0050,1707801055.538,Tue Feb 13 06:10:55.538000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028637.t3pa,13_tue_proton_daily_batch,.t3pa,701,25,2024-02-13T09:32:10,G07-W0050,1707802311.939,Tue Feb 13 06:31:51.938999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028674.t3pa,13_tue_proton_daily_batch,.t3pa,1096,39,2024-02-13T09:44:36,G07-W0050,1707803061.607,Tue Feb 13 06:44:21.607000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028685.t3pa,13_tue_proton_daily_batch,.t3pa,464,16,2024-02-13T09:48:22,G07-W0050,1707803284.171,Tue Feb 13 06:48:04.171000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028650.t3pa,13_tue_proton_daily_batch,.t3pa,60982,2099,2024-02-13T09:36:36,G07-W0050,1707802574.993,Tue Feb 13 06:36:14.993000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028671.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:43:22,G07-W0050,1707802999.893,Tue Feb 13 06:43:19.892999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028679.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:46:08,G07-W0050,1707803162.774,Tue Feb 13 06:46:02.773999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028630.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:29:32,G07-W0050,1707802170.327,Tue Feb 13 06:29:30.326999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028623.t3pa,13_tue_proton_daily_batch,.t3pa,1747,64,2024-02-13T09:27:28,G07-W0050,1707802027.712,Tue Feb 13 06:27:07.711999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028534.t3pa,13_tue_proton_daily_batch,.t3pa,1068,38,2024-02-13T08:57:24,G07-W0050,1707800223.831,Tue Feb 13 05:57:03.831000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028591.t3pa,13_tue_proton_daily_batch,.t3pa,797,28,2024-02-13T09:16:42,G07-W0050,1707801380.255,Tue Feb 13 06:16:20.255000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028524.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:53:44,G07-W0050,1707800021.501,Tue Feb 13 05:53:41.500999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028638.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:32:14,G07-W0050,1707802332.19,Tue Feb 13 06:32:12.190000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
F08/tot_toa__r0000000053.t3pa,F08,.t3pa,412320,14023,2026-03-14T14:16:22,F08-W0060,1773486969.627,Sat Mar 14 12:16:09.627000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000012.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:01:52,F08-W0060,1773486111.746,Sat Mar 14 12:01:51.746000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000010.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:01:10,F08-W0060,1773486070.168,Sat Mar 14 12:01:10.167999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000049.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:14:44,F08-W0060,1773486884.59,Sat Mar 14 12:14:44.589999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000021.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:04:58,F08-W0060,1773486297.854,Sat Mar 14 12:04:57.854000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000031.t3pa,F08,.t3pa,541465,18258,2026-03-14T14:08:42,F08-W0060,1773486503.452,Sat Mar 14 12:08:23.451999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000028.t3pa,F08,.t3pa,73605991,2326137,2026-03-14T14:07:42,F08-W0060,1773486441.94,Sat Mar 14 12:07:21.940000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000032.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:08:44,F08-W0060,1773486523.728,Sat Mar 14 12:08:43.727999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000012.t3pa,F08,.t3pa,546780,18423,2026-03-14T14:02:12,F08-W0060,1773486111.746,Sat Mar 14 12:01:51.746000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000030.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:08:02,F08-W0060,1773486482.652,Sat Mar 14 12:08:02.651999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000020.t3pa,F08,.t3pa,489156,16518,2026-03-14T14:04:56,F08-W0060,1773486277.549,Sat Mar 14 12:04:37.549000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000028.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:07:22,F08-W0060,1773486441.94,Sat Mar 14 12:07:21.940000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000052.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:15:46,F08-W0060,1773486945.953,Sat Mar 14 12:15:45.953000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000027.t3pa,F08,.t3pa,53145689,1697506,2026-03-14T14:07:20,F08-W0060,1773486421.073,Sat Mar 14 12:07:01.072999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000022.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:05:18,F08-W0060,1773486318.636,Sat Mar 14 12:05:18.635999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000050.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:15:04,F08-W0060,1773486904.88,Sat Mar 14 12:15:04.880000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000043.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:12:38,F08-W0060,1773486758.49,Sat Mar 14 12:12:38.490000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000010.t3pa,F08,.t3pa,578652,19483,2026-03-14T14:01:30,F08-W0060,1773486070.168,Sat Mar 14 12:01:10.167999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000011.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:01:30,F08-W0060,1773486091.462,Sat Mar 14 12:01:31.461999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000016.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:03:14,F08-W0060,1773486194.891,Sat Mar 14 12:03:14.891000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000003.t3pa,F08,.t3pa,606415,20405,2026-03-14T13:59:04,F08-W0060,1773485923.703,Sat Mar 14 11:58:43.703000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000030.t3pa,F08,.t3pa,547477,18463,2026-03-14T14:08:22,F08-W0060,1773486482.652,Sat Mar 14 12:08:02.651999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000018.t3pa,F08,.t3pa,514699,17367,2026-03-14T14:04:16,F08-W0060,1773486236.96,Sat Mar 14 12:03:56.960000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000013.t3pa,F08,.t3pa,573843,19325,2026-03-14T14:02:32,F08-W0060,1773486133.527,Sat Mar 14 12:02:13.526999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000043.t3pa,F08,.t3pa,540426,18230,2026-03-14T14:12:58,F08-W0060,1773486758.49,Sat Mar 14 12:12:38.490000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000023.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:05:38,F08-W0060,1773486338.917,Sat Mar 14 12:05:38.917000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000020.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:04:38,F08-W0060,1773486277.549,Sat Mar 14 12:04:37.549000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000009.t3pa,F08,.t3pa,582243,19605,2026-03-14T14:01:08,F08-W0060,1773486049.385,Sat Mar 14 12:00:49.384999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000050.t3pa,F08,.t3pa,619767,20860,2026-03-14T14:15:24,F08-W0060,1773486904.88,Sat Mar 14 12:15:04.880000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000006.t3pa.info,F08,.t3pa.info,939,,2026-03-14T13:59:46,F08-W0060,1773485986.559,Sat Mar 14 11:59:46.559000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000019.t3pa,F08,.t3pa,515818,17397,2026-03-14T14:04:36,F08-W0060,1773486257.259,Sat Mar 14 12:04:17.259000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000015.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:02:54,F08-W0060,1773486174.606,Sat Mar 14 12:02:54.605999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000004.t3pa.info,F08,.t3pa.info,939,,2026-03-14T13:59:04,F08-W0060,1773485944.489,Sat Mar 14 11:59:04.489000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000051.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:15:26,F08-W0060,1773486925.673,Sat Mar 14 12:15:25.673000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000007.t3pa,F08,.t3pa,599200,20153,2026-03-14T14:00:28,F08-W0060,1773486007.822,Sat Mar 14 12:00:07.822000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000025.t3pa,F08,.t3pa,501202,16925,2026-03-14T14:06:40,F08-W0060,1773486380.007,Sat Mar 14 12:06:20.006999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000038.t3pa,F08,.t3pa,44067397,1396682,2026-03-14T14:11:12,F08-W0060,1773486653.379,Sat Mar 14 12:10:53.378999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000035.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:09:46,F08-W0060,1773486585.714,Sat Mar 14 12:09:45.713999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000044.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:12:58,F08-W0060,1773486778.786,Sat Mar 14 12:12:58.786000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000024.t3pa,F08,.t3pa,493612,16667,2026-03-14T14:06:18,F08-W0060,1773486359.709,Sat Mar 14 12:05:59.709000 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
F08/tot_toa__r0000000009.t3pa.info,F08,.t3pa.info,939,,2026-03-14T14:00:48,F08-W0060,1773486049.385,Sat Mar 14 12:00:49.384999 2026,20.0,-500.0,5.014741,1.8.1,4,MiniPIX
